Test_Results,Train_Results
27.195461608572653,16.814173194912108
26.760238457233143,16.453564223993226
26.461672973235117,16.43776998955054
22.903118113173864,14.456384602025956
21.918650999336396,12.698443789118134
13.193125970715437,6.265146972840066
12.574625706751977,5.826147976537773
19.424124434425813,0.726831408655546
19.908713557125235,0.719553891955938
19.76007273878365,0.7099332346482
20.120831220606846,0.7069598449666732
